texto,etiqueta
Cinepolis: Gano 4 boletos gratis. Reclame antes de 24hrs: cinepolis-premios.com,spam
Su numero participo en rifa IMSS. Gano $15000. Confirme datos: bit.ly/imss-rifa,spam
Bancomer: Detectamos compra no reconocida de $4500. Cancele: bit.ly/bancomer,spam
Alerta SAT: Declaracion anual pendiente con multa. Regularice: sat-declaracion.com,spam
Hola como estas?,ham
Mañana es la junta a las 10am en la sala 3,ham
Tu codigo de verificacion de WhatsApp es 847291,ham
Ma ya llegue a casa cualquier cosa me marcas,ham
Recordatorio cita dental el jueves 20 a las 4pm,ham
Tu pedido 38291 ha sido enviado. Llega en 3-5 dias habiles,ham
Ya viste el partido? Estuvo increible,ham
Comprobante de pago OXXO $350 recibidos correctamente,ham
Pasas por mi al rato o como le hacemos,ham
El doctor dijo que todo esta bien no te preocupes,ham
Junta cancelada para hoy la reagendamos para el lunes,ham
Oye se me olvido decirte que el miercoles no voy a poder,ham
Tu reservacion en el restaurante esta confirmada para las 8pm,ham
Gracias por tu compra en Farmacias del Ahorro ticket 00234,ham
El profe dijo que el examen es el martes no el miercoles,ham
Ya subi las fotos al grupo de WhatsApp checalas,ham
Nos vemos en la tarde en el mismo lugar de siempre,ham
La tarea es del capitulo 3 al 5 para el viernes,ham
Oye ya llegaron los de mudanzas avisame cuando puedas,ham
Tu cita en el IMSS es el lunes 14 a las 9am en modulo 4,ham
Banco Azteca: Su prestamo personal fue depositado exitosamente,ham
Claro: Su recarga de $100 fue aplicada correctamente,ham
Telcel: Su paquete de datos de 5GB fue activado con exito,ham
Ya pague la renta te mando el comprobante por WhatsApp,ham
El vuelo sale a las 6am no olvides llegar 2 horas antes,ham
Confirma tu asistencia a la boda antes del 30 de noviembre,ham
Mañana no hay clases por el dia del maestro,ham
Tu solicitud de beca fue aprobada pasa a recoger documentos,ham
El gas ya llego te dejo el recibo en la mesa,ham
Aviso vecinos: mantenimiento de elevador el sabado de 9 a 12,ham
Recupera tu cuenta bancaria bloqueada: bit.ly/recupera-cuenta,spam
IMSS informa: tienes una incapacidad pendiente de cobro. Ingresa: imss-cobro.com,spam
Aviso Banorte: se ha realizado un cargo de $8500. Cancelalo: bit.ly/banorte-cargo,spam
Has sido seleccionado para recibir apoyo gobierno $4500. Registrate: apoyos-mx.com,spam
Tu cuenta BBVA tiene un beneficio especial. Activalo: bit.ly/bbva-beneficio,spam
Alerta Citibanamex: acceso desde dispositivo desconocido. Verifica: citi-mx.com,spam
Gana dinero desde casa facil y rapido. Registrate gratis: gana-mx.net,spam
Urgente: su seguro de vida vence hoy. Renovelo: seguros-mx.com/renovar,spam
PEMEX: tiene un bono de empleado pendiente. Reclame: pemex-bonos.com,spam
Telcel le regala 10GB por su lealtad. Active: telcel-regalo.net,spam
Su visa americana fue aprobada. Pague tramite: visa-mx.com/pago,spam
Banco Azteca: su prestamo de $20000 fue aprobado. Active: bit.ly/azteca-prestamo,spam
Detectamos que usted es ganador de iPhone 15. Reclame: bit.ly/iphone-mx,spam
FOVISSSTE: su credito hipotecario fue autorizado. Ingrese: fovissste-credito.com,spam
Consar: su ahorro para el retiro tiene rendimientos. Retire: consar-retiro.net,spam
Su numero fue premiado por Bodega Aurrera. Reclame $5000: bit.ly/aurrera-premio,spam
Aviso IMSS: su NSS tiene un error. Corrijalo antes del viernes: imss-nss.com,spam
CFE informa corte de luz programado. Evitelo pagando: cfe-evita-corte.com,spam
Recibe $500 pesos por contestar esta encuesta: encuesta-pagada-mx.com,spam
Migracion CURP: su documento tiene inconsistencias. Corrija: curp-mx.net,spam
Tu solicitud de empleo fue aceptada. Deposita fianza de $1500: empleo-mx.com,spam
Alerta: su RFC fue utilizado para declaracion falsa. Verifique: rfc-alerta.com,spam
BECA BENITO JUAREZ: deposito pendiente. Actualiza datos: beca-juarez-mx.com,spam
Has ganado un viaje a Cancun todo incluido. Reclama: viaje-premio-mx.com,spam
Notificacion judicial pendiente a su nombre. Consulte: juicio-mx.com,spam
Oye te presto el apunte del lunes si quieres,ham
Buen dia recuerda traer tu credencial mañana para el tramite,ham
El super ya esta listo paso por ti en 10 minutos,ham
Confirma tu cita de mañana respondiendo SI o NO,ham
Tu transferencia de $500 fue recibida gracias,ham
La señora de la limpieza no va a poder venir el sabado,ham
Aviso importante: el agua se va a cortar mañana de 8 a 12,ham
Mañana es el ultimo dia para pagar la colegiatura,ham
Ya sali del trabajo llego como en media hora,ham
Feliz cumpleaños! Que la pases muy bien el dia de hoy,ham
Tu hijo llego bien a la escuela ya esta en salon,ham
El pedido de pizza ya va en camino llega en 20 minutos,ham
Recuerda que mañana es dia feriado no hay clases,ham
Ya quedo arreglado el coche pasa por el cuando puedas,ham
Tu contrato de arrendamiento vence el proximo mes avisanos,ham
Se busca roomie departamento 2 recamaras zona Condesa,ham
El grupo de estudio se reune el domingo a las 4pm,ham
Gracias por venir hoy fue un placer atenderte,ham
Tu numero de folio es 847392 guardalo para cualquier aclaracion,ham
Mañana llevamos pastel para el cumple de la maestra,ham
Ya llego el estado de cuenta al correo checalo cuando puedas,ham
El partido de futbol es el sabado a las 11am cancha 3,ham
Tu solicitud de vacaciones fue aprobada del 15 al 22,ham
Aviso condominio: asamblea extraordinaria el jueves 8pm salon,ham
La feria del libro es este fin de semana entrada libre,ham
Santander: su cuenta presenta movimientos inusuales. Verifique: bit.ly/san-mx,spam
INEGI: usted fue seleccionado para encuesta con pago de $800. Registrese: inegi-pago.com,spam
Su telefono tiene un virus. Eliminelo descargando: limpia-virus-mx.com,spam
Ganador sorteo Cruz Roja: $30000 pesos. Confirme datos: cruz-roja-sorteo.com,spam
AFORE SURA: su cuenta tiene rendimientos no reclamados. Retire: sura-retiro.net,spam
Alerta Mercado Libre: su cuenta fue hackeada. Verifique: bit.ly/ml-alerta,spam
Reciba $3000 semanales trabajando desde casa. Informes: trabajo-casa-mx.com,spam
Su licencia de conducir esta por vencer. Renovela: licencia-mx.net/renovar,spam
ISSSTE: beneficio medico especial disponible. Solicite: issste-beneficio.com,spam
Compartamos Banco: prestamo inmediato aprobado. Active: bit.ly/compartamos,spam
Notificacion IMSS: su clinica fue reasignada. Confirme: imss-reasignacion.com,spam
Recarga tu Tarjeta de Transporte y recibe 50 pesos extra: transporte-mx.net,spam
Tu cuenta de Netflix fue accedida desde otro pais. Asegura: bit.ly/nflx-mx,spam
BBVA Bancomer: su chequera digital expira hoy. Renueve: bit.ly/chequera,spam
Premio especial Walmart: $10000 en compras. Reclame: walmart-premio-mx.com,spam
Oye se te olvido tu chamarra en mi casa te la guardo,ham
El medico dijo que los resultados salen en 3 dias,ham
Pasas a recoger a los niños o los llevo yo hoy,ham
Buenas noches que descanses hasta mañana,ham
La clase de mañana se cambia al salon 204 segundo piso,ham
Acaba de llegar paqueteria para ti esta en la recepcion,ham
Te llame pero no contestaste marcame cuando puedas,ham
El wifi de la oficina se cae seguido reportalo con sistemas,ham
Ya regrese del viaje todo bien gracias por preguntar,ham
Recuerda traer los documentos que te pedi para el tramite,ham
Este fin de semana hay tianguis en el parque entrada libre,ham
Tu cita para revision de lentes es el martes a las 5pm,ham
El profe subio las calificaciones ya puedes consultarlas,ham
Mañana es la presentacion del proyecto preparate bien,ham
Se cancela la practica de hoy por la lluvia avisale a todos,ham
Ya deposite la quincena checas tu cuenta por favor,ham
La reunion de padres de familia es el viernes a las 6pm,ham
Hoy llega tu hermano al aeropuerto a las 9pm no olvides,ham
Tu seguro de auto se renueva automaticamente el dia 15,ham
El plomero dice que tarda una hora mas en terminar,ham
La farmacia ya tiene tu medicamento apartado pasa hoy,ham
Aviso escuela: semana de examenes del 20 al 24 de enero,ham
Ya se subio el horario del proximo semestre checalo,ham
Tu cita para pasaporte es el miercoles 10am edificio A,ham
Llegaron los muebles que pediste los subo en un momento,ham
Alerta HSBC: su tarjeta fue clonada. Bloquéela: bit.ly/hsbc-bloqueo,spam
Sepomex: su paquete tiene adeudo aduanal de $450. Pague: bit.ly/sepomex-adeudo,spam
Banamex: su cuenta sera cancelada en 24hrs. Evitelo: banamex-urgente.com,spam
Gane hasta $15000 mensuales invirtiendo en criptomonedas: cripto-mx.net,spam
Su numero fue seleccionado por Soriana para premio mayor: bit.ly/soriana-gana,spam
IMSS: su pension por invalidez fue aprobada. Reclame: imss-pension.net,spam
Alerta Telcel: consumio el 100% de sus datos. Recargue: bit.ly/telcel-recarga,spam
Su credito en Coppel tiene una promocion exclusiva hoy: coppel-promo.com,spam
Gobierno Mexico: subsidio de luz disponible para su domicilio: bit.ly/subsidio-cfe,spam
SAT: su empresa tiene una auditoria pendiente. Atiendala: sat-auditoria.com,spam
BANJERCITO: tiene un vehiculo retenido a su nombre. Libérelo: bit.ly/banjercito,spam
Oferta exclusiva: seguro de vida desde $99 pesos al mes: seguros-baratos-mx.com,spam
Tu cuenta de Spotify fue suspendida. Reactívela: bit.ly/spotify-mx,spam
CONAGUA: su medidor de agua tiene adeudo. Regularice: conagua-adeudo.com,spam
Premio OXXO: su ticket fue ganador de $5000. Reclame: oxxo-ganador.com,spam
Inversion segura con rendimientos del 30% mensual: invierte-seguro-mx.com,spam
Verificacion pendiente en su cuenta de Amazon Mexico: bit.ly/amazon-verifica,spam
IMSS: su expediente medico tiene una actualizacion urgente: imss-expediente.net,spam
Su tarjeta de debito BBVA tiene un cargo no reconocido de $2300: bit.ly/bbva-cargo,spam
Notificacion: su domicilio tiene una deuda predial pendiente: predial-mx.com,spam
Banco Azteca le otorga credito de $50000 sin buro. Active: bit.ly/azteca-credito,spam
Su numero gano en la rifa del Teletón. Confirme: bit.ly/teletonrifa,spam
Urgente: su CURP fue utilizada para tramite ilegal. Verifique: curp-urgente.com,spam
Movistar: su linea sera suspendida por falta de pago: bit.ly/movistar-pago,spam
AT&T: tiene facturas pendientes. Evite suspension: att-mx-pagos.com,spam
Hola buen dia como te fue en el examen de ayer,ham
Ya pague el predial guardo el comprobante por si acaso,ham
La vecina dice que mañana hay corte de agua todo el dia,ham
Oye me prestas tus apuntes de calculo para el fin de semana,ham
Tu inscripcion al taller de cocina esta confirmada el sabado,ham
El niño ya se tomo el medicamento y esta mejor gracias,ham
Mañana es el dia del maestro no olvides el detalle,ham
Ya llego el técnico a revisar el internet tarda como una hora,ham
Recuerda que el lunes es dia feriado no hay transporte,ham
Tu solicitud de cambio de turno fue autorizada desde el lunes,ham
El gimnasio estara cerrado el domingo por mantenimiento,ham
Ya saque turno en el banco es el jueves a las 11am,ham
La presentacion del martes es en el auditorio no en el salon,ham
Mañana traen el colchon que pediste en la mañana estate,ham
Tu expediente escolar ya esta listo puedes pasar a recogerlo,ham
Se necesita voluntario para el evento del sabado avisame,ham
El taller mecanico dice que tu carro queda listo el viernes,ham
Ya confirme la reservacion del hotel para las vacaciones,ham
Oye se me olvido avisarte que el miercoles no hay agua,ham
Tu beca fue renovada para el siguiente semestre felicidades,ham
La reunion del condominio se pospuso para el siguiente mes,ham
Recuerda llevar tu comprobante de domicilio para el tramite,ham
El profe dijo que el proyecto puede entregarse el lunes,ham
Ya llego tu pedido de mercado libre esta en la puerta,ham
Mañana es la graduacion recuerda llegar media hora antes,ham
Ganaste un SmartTV 55 pulgadas en sorteo Elektra. Reclama: elektra-premio.com,spam
INFONAVIT: su credito fue cancelado por error. Reactívelo: infonavit-reactiva.net,spam
Alerta PayPal: cuenta limitada por actividad inusual. Verifica: bit.ly/paypal-mx,spam
Su poliza de seguro Qualitas tiene un reembolso pendiente: qualitas-reembolso.com,spam
Reciba dinero por ver anuncios desde su celular: gana-viendo-mx.com,spam
FONDO PENSIONES: tiene $45000 no reclamados. Retírelos: fondo-pension-mx.net,spam
Banco HSBC: su cuenta corriente fue bloqueada. Desbloquee: bit.ly/hsbc-desbloqueo,spam
Su hijo fue reportado en lista negra escolar. Verifique: lista-negra-sep.com,spam
Oferta: compre 2 colchones y llevese 1 gratis hoy: colchones-mx.com/oferta,spam
Premio Navideño Chedraui: gano canasta de $8000. Reclame: chedraui-navidad.com,spam
Alerta migracion: su pasaporte fue usado en otro pais. Reporte: pasaporte-alerta.com,spam
ISSSTE: su pension mensual tiene un incremento pendiente: issste-pension.net,spam
Recupere su dinero perdido en inversiones con nuestra ayuda: recupera-inversion.com,spam
Su cuenta de iCloud fue comprometida. Asegurela: bit.ly/icloud-mx,spam
Notificacion SEP: su cedula profesional tiene observaciones: sep-cedula.com,spam
Gane premios jugando desde su celular. Descargue: juega-gana-mx.com,spam
IMSS: cambio de clinica familiar autorizado. Confirme: bit.ly/imss-clinica,spam
Su propiedad aparece en demanda judicial. Consulte: demanda-mx.net,spam
Bimbo: participe en nuestro concurso y gane $20000: bimbo-concurso.com,spam
Alerta: detectamos intento de robo de identidad a su nombre: bit.ly/robo-identidad,spam
Oye ya llego la pizza estamos esperandote baja,ham
El dentista confirma tu cita para el martes a las 3pm,ham
Ya termine el reporte lo mando por correo ahorita,ham
Mañana es el ultimo dia de descuentos en el tianguis,ham
Tu hermana llama que si puedes hablarle cuando puedas,ham
El agua ya volvio despues del corte de ayer todo bien,ham
La maestra mando tarea de matematicas para el lunes,ham
Ya quedo listo el pastel para mañana lo recojo en la mañana,ham
Oye el examen final es el viernes no el jueves corrijo,ham
Tu cita para el oculista es el proximo miercoles a las 4pm,ham
Aviso: mañana no hay clases por junta de maestros,ham
Ya le pague al plomero quedo muy bien el trabajo,ham
El vuelo tiene retraso de una hora ya te aviso cuando salga,ham
Recuerda que el sabado es el cumple de tu abuela no faltes,ham
Ya llego el paquete que esperabas esta en la entrada,ham
La junta de trabajo se mueve al lunes a las 9am disculpen,ham
Tu solicitud de credito Infonavit requiere un documento mas,ham
El sabado hay kermes en la escuela de 10am a 3pm,ham
Ya hable con el arrendador acepta renovar el contrato,ham
Mañana es la visita al museo recuerda llevar tu credencial,ham
El profe subio retroalimentacion del parcial checalo en plataforma,ham
Tu reservacion de Airbnb fue confirmada para el fin de semana,ham
Ya deposite lo del gas avisame cuando llegue el señor,ham
La siguiente clase es en linea por zoom el link ya lo mande,ham
Oye se me olvido decirte muchas gracias por tu ayuda ayer,ham
El evento de la empresa es el jueves formal o semiformal,ham
Ya quedo tu carro en el taller dice que mañana esta listo,ham
Confirma si vas a la posada para apartar tu lugar,ham
Tu constancia de estudios ya esta firmada pasa por ella,ham
El proximo mes empiezan las clases nuevamente preparate,ham
Alerta BBVA: su limite de credito fue reducido. Recuperelo: bit.ly/bbva-limite,spam
IMSS: tiene medicamentos no reclamados en farmacia. Recójelos: imss-farmacia.net,spam
Su cuenta de Mercado Pago recibio un cargo de $1200. Cancele: bit.ly/mp-cargo,spam
Telcel: gano un iPhone 15 Pro por su antiguedad. Reclame: telcel-iphone.com,spam
SAT: su declaracion anual tiene inconsistencias graves. Corrija: sat-inconsistencia.com,spam
Banco Azteca: su tarjeta de debito expira hoy. Renueve: bit.ly/azteca-tarjeta,spam
IMSS: su incapacidad por maternidad fue aprobada. Cobre: imss-maternidad.net,spam
Alerta Banorte: compra internacional sospechosa de $6700. Cancele: bit.ly/bnrt-compra,spam
Su RFC aparece en lista negra del SAT. Regularice hoy: sat-lista-negra.com,spam
Gobierno federal: apoyo economico COVID disponible aun. Registrese: apoyo-covid-mx.com,spam
FOVISSSTE: su credito hipotecario tiene tasa preferencial hoy: fovissste-tasa.net,spam
Citibanamex: su cuenta de nomina tiene beneficios no activados: bit.ly/citi-beneficios,spam
Su numero de seguridad social fue clonado. Reportelo: nss-clonado.com,spam
Alerta CFE: su medidor fue manipulado. Verifique: cfe-medidor-alerta.com,spam
Premio Navidad Soriana: $25000 en tarjeta de regalo. Reclame: bit.ly/soriana-navidad,spam
CONSAR: su AFORE tiene comisiones cobradas de mas. Recupere: consar-comisiones.net,spam
Detectamos que su celular fue espiado. Protejalo: bit.ly/protege-cel,spam
Su credito hipotecario fue preaprobado sin buro. Solicite: hipoteca-mx.net,spam
IMSS: encuesta de satisfaccion con pago de $500. Participe: imss-encuesta.com,spam
Alerta Movistar: su linea tiene llamadas internacionales no autorizadas: bit.ly/movistar-alerta,spam
Scotiabank: tiene un seguro de vida activo no reclamado: scotia-seguro.net,spam
Su cuenta de TikTok fue reportada y sera eliminada. Apele: bit.ly/tiktok-mx,spam
PEMEX: los trabajadores tienen bono especial disponible: pemex-bono.com,spam
Gane $500 diarios respondiendo encuestas desde casa: encuestas-pago-mx.net,spam
Alerta HSBC: su tarjeta fue usada en compra de $3400 en USA: bit.ly/hsbc-usa,spam
INFONAVIT: su subcuenta de vivienda tiene saldo no reclamado: infonavit-saldo.net,spam
Alerta Banamex: su cuenta fue accedida desde Rusia. Bloquee: bit.ly/banamex-rusia,spam
Su licencia de software Windows expiro. Renueve: bit.ly/windows-mx,spam
IMSS: tiene una pension por viudez pendiente de cobro: imss-viudez.com,spam
Oferta exclusiva Amazon Prime: 6 meses gratis. Active: bit.ly/prime-mx,spam
Alerta SAT: tiene facturas falsas emitidas a su RFC: sat-facturas.net,spam
Su tarjeta Walmart tiene puntos por vencer esta semana: walmart-puntos.com,spam
ISSSTE: su expediente clinico requiere actualizacion urgente: issste-expediente.net,spam
Gane un automovil 0km participando en rifa Cruz Azul: bit.ly/cruzazul-rifa,spam
Banco Azteca: su estado de cuenta tiene cargos erroneos: bit.ly/azteca-cargos,spam
Su cuenta de Uber fue suspendida por actividad inusual: bit.ly/uber-mx,spam
IMSS: cambio en su regimen de seguridad social pendiente: imss-regimen.com,spam
Alerta BBVA: su firma digital fue comprometida. Renueve: bit.ly/bbva-firma,spam
Su propiedad tiene un gravamen registrado sin su consentimiento: gravamen-mx.net,spam
Premio especial Bodega Aurrera navidad $15000. Reclame ya: bit.ly/aurrera-navidad,spam
CONAGUA: su toma de agua sera suspendida por adeudo: conagua-suspension.com,spam
Detectamos virus en su telefono Android. Elimínelo gratis: bit.ly/virus-android,spam
Su pension del IMSS tiene un incremento retroactivo: imss-incremento.net,spam
Alerta Telcel: su numero sera portado sin su autorizacion: bit.ly/telcel-portacion,spam
CFE: tiene un saldo a favor de $1340. Reclamelo: cfe-saldo-favor.com,spam
BBVA: su cuenta de ahorro tiene rendimientos no cobrados: bit.ly/bbva-rendimientos,spam
Gobierno CDMX: bono de desempleo disponible para usted: bono-desempleo-cdmx.com,spam
Su CURP tiene un tramite de defuncion iniciado por error: curp-defuncion.net,spam
Alerta Banorte: su chequera electronica expira mañana: bit.ly/banorte-chequera,spam
IMSS: su clinica asignada cambia el proximo lunes. Confirme: bit.ly/imss-cambio,spam
Préstamos para cualquier fin: de 500 £ a 75 000 £. Propietarios e inquilinos bienvenidos. ¿Te han denegado un préstamo anteriormente? Aún podemos ayudarte. Llama gratis al 0800 1956669 o envía un SMS con la palabra help,spam
Sí. Creo que iré a hacer esas trufas de Oreo.,ham
MIRA A AMY ERES UNA MUJER HERMOSA E INTELIGENTE Y ME GUSTAS MUCHO. SÉ QUE NO TE GUSTO DE ESA MANERA ASÍ QUE NO TE PREOCUPES.,ham
Espero que eso sea el resultado de ser consistentemente inteligente y amable. Empieza a preguntarle sobre enlaces de prácticas y mantente atento. ¡Te deseo lo mejor! Hablamos luego.,ham
Te extraño te necesito te quiero te amo.,ham
Estoy pasando por una situación muy diferente. Dudo en tomar decisiones y lidiar con lo mismo es la misma persona. Creo que el tiempo lo cura todo.,ham
¿Adónde fuiste? Mi teléfono se va a quedar sin batería tienes que quedarte aquí.,ham
Genial. Nunca ha estado mejor. Cada día me da más motivos para agradecer a Dios.,ham
Cliente de UpgrdCentre Orange ahora puede solicitar su actualización GRATUITA a un teléfono con cámara como recompensa por su fidelidad. Llame ahora al 0207 153 9153. Oferta válida hasta el 26 de julio. Se aplican términos y condiciones. Puede optar por no participar.,spam
okmail: Estimado Dave este es su último aviso para reclamar sus vacaciones de 4 estrellas en Tenerife o su premio de 5000 € en efectivo. Llame al 09061743806 desde un teléfono fijo. Términos y condiciones: SAE Box326 CW25WX 150ppm,spam
¿Quieres tener sexo esta noche? ¿Quieres que te envíen directamente a tu grupo lugares reales para encuentros sexuales al aire libre? Únete a la red de encuentros sexuales al aire libre más grande del Reino Unido enviando un mensaje de texto con la palabra MOAN al 69888Nyt. ec2a. 31p.msg@150p,spam
MENSAJE GRATIS Activa tus 500 mensajes de texto GRATIS respondiendo a este mensaje con la palabra GRATIS Para conocer los términos y condiciones visita www.07781482378.com,spam
Creo que lo he solucionado ¿puedes enviarme un mensaje de prueba?,ham
Lo siento mi cuenta está vacía si no lo haría. Si quieres podríamos intercambiar la mitad o podría comprar algo con mi tarjeta de crédito.,ham
¡Felicidades! Un pase especial de cine de 1 año para 2 personas es tuyo. ¡Llama ahora al 09061209465! Superman V Matrix 3 Star Wars 3 etc. ¡Todo GRATIS! bx420-ip4-5we. 15:50. ¡No te lo pierdas!,spam
+123 ¡Felicidades! En el sorteo de esta semana has ganado el premio de 1450 £. Para reclamarlo llama al 09050002311 b4280703. Términos y condiciones/para dejar de recibir SMS: 08718727868. Solo para mayores de 18 años. 150 ppm,spam
Ya deberías saberlo. ¿Cómo está Anthony? ¿Traes dinero? Tengo que pagar la matrícula escolar el alquiler y cosas así. Por eso necesito tu ayuda. Un amigo en apuros...,ham
¿Cuál es su significado?,ham
BBVA: Tu transferencia por $1200.00 a la cuenta terminacion 4589 fue exitosa.,ham
Banorte Informa: Tu pago de tarjeta de credito por $3500.00 fue recibido.,ham
Santander: Tu nomina ha sido depositada. Consulta tu saldo en la app.,ham
Citibanamex: Cargo aprobado por $450.00 en Starbucks.,ham
Mercado Libre: Tu compra del control inalambrico ya esta en la sucursal de correo.,ham
Amazon: Tu paquete esta en camino y se entregara hoy antes de las 8 PM.,ham
Estafeta: Tu envio con guia 8473920184 esta en ruta de entrega.,ham
Uber Eats: Tu repartidor esta esperando en la puerta. Sal a recibirlo.,ham
Coppel: Tus lentes ya estan en la sucursal. Tienes 3 dias para recogerlos.,ham
Liverpool: Tu compra en linea con folio 93847 ha sido confirmada.,ham
Cinepolis: Tu compra de 2 boletos para la funcion de las 18:00 ha sido procesada.,ham
Telcel: Tu factura del mes de abril ya esta disponible para consulta en Mi Telcel.,ham
AT&T: Recibimos tu pago de $599.00. Gracias por usar nuestro servicio.,ham
Salud Digna: Tus resultados de laboratorio ya estan listos. Pasa a la clinica por ellos.,ham
CFE: Tu recibo de luz del periodo bimestral esta pagado. Total: $340.00.,ham
Google: Se detecto un nuevo inicio de sesion en Windows. Si fuiste tu ignora este mensaje.,ham
WhatsApp: Tu codigo de registro es 184-938. No lo compartas con nadie.,ham
DiDi: Tu viaje ha finalizado. El costo total fue de $85.50.,ham
Rappi: Tu pedido del restaurante Burger King va en camino.,ham
OXXO Pay: El pago de tu servicio Totalplay por $650 ha sido procesado.,ham
Infonavit: Tu estado de cuenta bimestral ya esta actualizado en el portal.,ham
Volaris: Tu pase de abordar para el vuelo Y4-837 esta listo. Descargalo en la app.,ham
Ticketmaster: Tus boletos digitales para el concierto ya estan disponibles en tu cuenta.,ham
Farmacias del Ahorro: Tu monedero ha acumulado 50 puntos por tu ultima compra.,ham
MacStore: Tu equipo en reparacion ya esta listo para entrega. Presenta tu orden 8392.,ham
Clip: Recibiste un deposito de $200.00 por tu venta del dia de hoy.,ham
Bimbo: Tu pedido a traves de la plataforma de proveedores fue entregado al repartidor.,ham
ZARA: Tu devolucion ha sido procesada. El reembolso se vera reflejado en 3 a 5 dias.,ham
Bodega Aurrera: Tu pedido de despensa a domicilio ha sido entregado. ¡Gracias!,ham
Telmex: El folio de reporte 84729 para la reparacion de tu linea ha sido cerrado.,ham
CLIENTE DISTINGUIDO buenas noticias! Tus lentes ya estan listos para ser entregados y esperan por ti!. Ve por ellos a tu Tienda Coppel COPPEL 7857 LAS CONCHAS. Factura 7857456789,ham
MARCO ANTONIO buenas noticias! Tus lentes ya estan listos para ser entregados y esperan por ti!. Ve por ellos a tu Tienda Coppel COPPEL 1234 CENTRO. Factura 9988776655,ham
LAURA GOMEZ buenas noticias! Tus lentes ya estan listos para ser entregados y esperan por ti!. Ve por ellos a tu Tienda Coppel COPPEL 9876 PLAZA. Factura 1122334455,ham
ROBERTO DIAZ buenas noticias! Tus muebles ya estan listos para ser entregados y esperan por ti!. Ve por ellos a tu Tienda Coppel COPPEL 5544 SUR. Factura 5566778899,ham
ANA RUIZ buenas noticias! Tus zapatos ya estan listos para ser entregados y esperan por ti!. Ve por ellos a tu Tienda Coppel COPPEL 3322 NORTE. Factura 9900887766,ham
CLIENTE buenas noticias! Tus articulos ya estan listos para ser entregados y esperan por ti!. Ve por ellos a tu Tienda Coppel COPPEL 1111 ESTE. Factura 1234567890,ham
Estimado cliente su pedido de Liverpool esta listo para recoleccion. Folio 8877.,ham
Su paquete de Amazon ya fue entregado en la recepcion. Gracias por su compra.,ham
El mantenimiento de su vehiculo finalizo. Pase a recogerlo a la agencia.,ham
Hola FERNANDO la ropa de la tintoreria ya esta lista y planchada. Presenta tu nota 837 para recogerla.,ham
Buenas noticias! Tu credito automotriz fue pre-aprobado. Acude a tu agencia Nissan mas cercana con tu folio 938.,ham
Ticketmaster: Tus boletos para el evento de hoy ya estan habilitados en la seccion Mis Boletos. Folio de compra 38291,ham
ZARA: Tu devolucion del pedido 938472 ha sido aprobada. Veras el reembolso en tu cuenta en 3 dias habiles.,ham
Estimado JAVIER le recordamos su cita con el Dr. Sanchez mañana a las 4:00 pm. Consultorio 402.,ham
MacStore: Tu equipo ingreso a garantia correctamente. Numero de servicio: GS-83729. Te notificaremos cuando este listo.,ham
Atencion: El corte de agua programado para mañana ha sido cancelado. El servicio operara con normalidad.,ham
